# ------------z-----------------------dz----------------------alpha--------------------urms---------------------brms---------------------drag-------------------dEm_dlnz-----------------dEk_dlnz----------------dEges_dlnz--------------diff(E,drag)-------
3.887074200000000019e+03 -5.441600000000107684e+00 5.485329999999999927e+03 1.414569999999999977e-03 3.752320000000000100e-01 2.362740185297606709e-08 2.384651697747070695e-08 -6.381370145609260873e-13 2.384587884045614479e-08 3.959525561188653005e-10
3.881632599999999911e+03 -6.634599999999863940e+00 5.465750000000000000e+03 1.415009999999999966e-03 3.751700000000000035e-01 2.355771169959307081e-08 2.362211061853039111e-08 -2.853721863421532059e-12 2.361925689666697045e-08 4.093960760235504389e-10
3.874998000000000047e+03 -5.552200000000084401e+00 5.442670000000000073e+03 1.417410000000000024e-03 3.750950000000000117e-01 2.353787807070594910e-08 2.329037672281511838e-08 -7.383426154057296441e-13 2.328963838019971413e-08 4.571649750416190083e-10
3.869445799999999963e+03 -6.447299999999813735e+00 5.423710000000000036e+03 1.417929999999999972e-03 3.750330000000000052e-01 2.347309539057357394e-08 2.390024240773057535e-08 -2.896742474641362930e-12 2.389734566525593425e-08 5.115703261612059901e-10
3.862998500000000149e+03 -5.365900000000237924e+00 5.400890000000000327e+03 1.420299999999999991e-03 3.749589999999999868e-01 2.345253685725142299e-08 2.401566358580421758e-08 -8.659191016671932232e-13 2.401479766670254954e-08 5.555501555302620403e-10
3.857632599999999911e+03 -6.557199999999738793e+00 5.381369999999999891e+03 1.420889999999999957e-03 3.748969999999999803e-01 2.338719247177449288e-08 2.341942971910271629e-08 -2.797356451309955689e-12 2.341663236265140481e-08 6.026151407973998307e-10
3.851075400000000172e+03 -5.410400000000208820e+00 5.359010000000000218e+03 1.423219999999999997e-03 3.748230000000000173e-01 2.336646228749813355e-08 2.373600970921001063e-08 -9.742597550920018617e-13 2.373503544945491709e-08 6.097787783835272466e-10
3.845664999999999964e+03 -6.098300000000108412e+00 5.340159999999999854e+03 1.423889999999999921e-03 3.747610000000000108e-01 2.330620007171951837e-08 2.441635839260380441e-08 -2.940319882596591743e-12 2.441341807272120888e-08 6.344461063040879089e-10
3.839566699999999855e+03 -5.799899999999979627e+00 5.318229999999999563e+03 1.426170000000000042e-03 3.746889999999999943e-01 2.328488137979151604e-08 2.206792364548910532e-08 -1.016439448805079590e-12 2.206690720604029968e-08 6.390545184867829336e-10
3.833766799999999876e+03 -6.072699999999713327e+00 5.298960000000000036e+03 1.426919999999999925e-03 3.746269999999999878e-01 2.322491923918330597e-08 2.443468599084154817e-08 -2.898046288429449331e-12 2.443178794455311930e-08 6.587232091433163424e-10
3.827694100000000162e+03 -5.361300000000028376e+00 5.277329999999999927e+03 1.429160000000000066e-03 3.745550000000000268e-01 2.320279366812821298e-08 2.379093539815421298e-08 -1.201045480356651434e-12 2.378973435267385518e-08 6.708243918614962244e-10
3.822332800000000134e+03 -6.341800000000148430e+00 5.258670000000000073e+03 1.429979999999999966e-03 3.744930000000000203e-01 2.314729070168450743e-08 2.331972729876719694e-08 -2.735562998567359755e-12 2.331699173576862834e-08 6.577835434257026721e-10
3.815990999999999985e+03 -5.425799999999981083e+00 5.237329999999999927e+03 1.432190000000000069e-03 3.744210000000000038e-01 2.312466949209606009e-08 2.305001846448632608e-08 -1.286892251849718495e-12 2.304873157223447565e-08 6.685172146309277113e-10
3.810565200000000004e+03 -6.454600000000027649e+00 5.218670000000000073e+03 1.433079999999999988e-03 3.743600000000000261e-01 2.307092601132478236e-08 2.251644001849225710e-08 -2.624487338120204853e-12 2.251381553115413787e-08 6.906315976029779426e-10
3.804110599999999977e+03 -5.342299999999795546e+00 5.197329999999999927e+03 1.435239999999999953e-03 3.742889999999999828e-01 2.304589999881150152e-08 2.371159161261168169e-08 -1.437794359102643986e-12 2.371015381825257859e-08 6.887583018232163783e-10
3.798768300000000181e+03 -5.870100000000093132e+00 5.178699999999999818e+03 1.436219999999999988e-03 3.742269999999999763e-01 2.299466117053782469e-08 2.432556329250123751e-08 -2.829747016477290802e-12 2.432273354548476093e-08 7.190970035779378967e-10
3.792898200000000088e+03 -5.796100000000024011e+00 5.157630000000000109e+03 1.438339999999999974e-03 3.741570000000000173e-01 2.296876375638298423e-08 2.143170312984040751e-08 -1.418788718196195434e-12 2.143028434112221241e-08 7.209781667033812100e-10
3.787102100000000064e+03 -5.778400000000146974e+00 5.139689999999999600e+03 1.439390000000000027e-03 3.740959999999999841e-01 2.292230086970033447e-08 2.462708132025226713e-08 -2.817915505456730767e-12 2.462426340474680962e-08 7.302296685136530627e-10
3.781323699999999917e+03 -5.426699999999982538e+00 5.118810000000000400e+03 1.441470000000000034e-03 3.740260000000000251e-01 2.289520556313515437e-08 2.318668119482535865e-08 -1.615003334500383588e-12 2.318506619149085929e-08 6.990906023228992432e-10
3.775896999999999935e+03 -6.256100000000060390e+00 5.100340000000000146e+03 1.442590000000000105e-03 3.739640000000000186e-01 2.284805753727847982e-08 2.234746873745554584e-08 -2.575785116380566664e-12 2.234489295233916489e-08 7.102045025732458467e-10
3.769640899999999874e+03 -5.529099999999743886e+00 5.080010000000000218e+03 1.444650000000000014e-03 3.738949999999999774e-01 2.282202474906017849e-08 2.267900181335905759e-08 -1.682701318296925192e-12 2.267731911204076126e-08 6.933550159625464404e-10
3.764111800000000130e+03 -5.753200000000106229e+00 5.061630000000000109e+03 1.445840000000000103e-03 3.738330000000000264e-01 2.277693002911508691e-08 2.421657663610981038e-08 -2.771295151841751301e-12 2.421380534095796725e-08 7.024673994882832774e-10
3.758358600000000024e+03 -5.433599999999842112e+00 5.041470000000000255e+03 1.447879999999999914e-03 3.737639999999999851e-01 2.275027477619235245e-08 2.300047206974017223e-08 -1.811655663834414082e-12 2.299866041407633824e-08 6.957157059867233300e-10
3.752925000000000182e+03 -6.248500000000149157e+00 5.023699999999999818e+03 1.449140000000000020e-03 3.737019999999999786e-01 2.270955929219499804e-08 2.190090157305966756e-08 -2.512318289957642622e-12 2.189838925476970981e-08 7.061112568957135665e-10
3.746676500000000033e+03 -5.343499999999949068e+00 5.002970000000000255e+03 1.451150000000000009e-03 3.736340000000000217e-01 2.267863085607203483e-08 2.368338460181337302e-08 -1.957541679703060899e-12 2.368142706013367064e-08 7.295404626466026552e-10
3.741333000000000084e+03 -5.775100000000293221e+00 4.985189999999999600e+03 1.452490000000000074e-03 3.735709999999999864e-01 2.263978708867547343e-08 2.361470132069774218e-08 -2.702601177286902046e-12 2.361199871952045448e-08 7.391121619006962841e-10
3.735557899999999790e+03 -5.816199999999753345e+00 4.965300000000000182e+03 1.454489999999999906e-03 3.735029999999999739e-01 2.261159997964850395e-08 2.168638769224540272e-08 -1.864327525672175305e-12 2.168452336471973000e-08 7.121888456169145293e-10
3.729741700000000037e+03 -5.751499999999850843e+00 4.946699999999999818e+03 1.455880000000000108e-03 3.734399999999999942e-01 2.256997373591788569e-08 2.362984640481553898e-08 -2.711592793198152551e-12 2.362713481202233934e-08 7.187296806144331504e-10
3.723990200000000186e+03 -5.631300000000010186e+00 4.926960000000000036e+03 1.457879999999999940e-03 3.733719999999999817e-01 2.254171287301326602e-08 2.267552881709196289e-08 -2.020993745157874524e-12 2.267350782334680586e-08 7.259921566031452795e-10
3.718358900000000176e+03 -6.051000000000385626e+00 4.909050000000000182e+03 1.459339999999999943e-03 3.733079999999999732e-01 2.250477884584203619e-08 2.238380266232559456e-08 -2.562729602557686981e-12 2.238123993272303581e-08 7.194720836081082300e-10
3.712307899999999790e+03 -5.631899999999859574e+00 4.889300000000000182e+03 1.461330000000000051e-03 3.732400000000000162e-01 2.247540917181435581e-08 2.259399535860395358e-08 -2.102227976099178098e-12 2.259189313062785316e-08 7.308941071387374415e-10
3.706675999999999931e+03 -5.774899999999888678e+00 4.870699999999999818e+03 1.462849999999999914e-03 3.731760000000000077e-01 2.243650952109294861e-08 2.337202097663052561e-08 -2.696744442868399969e-12 2.336932423218765876e-08 7.257465037949222799e-10
3.700901100000000042e+03 -5.801500000000032742e+00 4.850970000000000255e+03 1.464849999999999963e-03 3.731079999999999952e-01 2.240676815996712746e-08 2.219986488373116578e-08 -2.119945230709025033e-12 2.219774493850045761e-08 7.003707114328688207e-10
3.695099600000000009e+03 -5.775399999999990541e+00 4.833050000000000182e+03 1.466429999999999904e-03 3.730430000000000135e-01 2.237217885505928977e-08 2.328870640463777009e-08 -2.708145994686514095e-12 2.328599825864308231e-08 7.094520280457921219e-10
3.689324200000000019e+03 -5.660100000000056752e+00 4.813329999999999927e+03 1.468439999999999893e-03 3.729750000000000010e-01 2.234201663823441987e-08 2.267519407129680318e-08 -2.240167849852303536e-12 2.267295390344695174e-08 7.290827809733048658e-10
3.683664099999999962e+03 -6.228599999999914871e+00 4.794779999999999745e+03 1.470069999999999971e-03 3.729100000000000192e-01 2.230534967728868510e-08 2.183612549294752403e-08 -2.534524228622722315e-12 2.183359096871890202e-08 7.520632349303467640e-10
3.677435500000000047e+03 -5.445000000000163709e+00 4.775699999999999818e+03 1.472100000000000058e-03 3.728409999999999780e-01 2.227798893140680789e-08 2.348655960009673948e-08 -2.412645295867844228e-12 2.348414695480087032e-08 7.254209607282605638e-10
3.671990499999999884e+03 -6.222899999999754073e+00 4.757220000000000255e+03 1.473789999999999996e-03 3.727759999999999962e-01 2.224276471278652365e-08 2.177903476320766530e-08 -2.535201178251618527e-12 2.177649956202941518e-08 7.151579146756085669e-10
3.665767600000000130e+03 -5.757300000000213913e+00 4.737439999999999600e+03 1.475820000000000083e-03 3.727070000000000105e-01 2.221134340206305440e-08 2.247460980713909058e-08 -2.361282688859992513e-12 2.247224852445023050e-08 7.023649380714487973e-10
3.660010299999999916e+03 -5.776399999999739521e+00 4.718960000000000036e+03 1.477570000000000099e-03 3.726410000000000000e-01 2.217720171243444741e-08 2.337747642368451141e-08 -2.769593507272351132e-12 2.337470683017723789e-08 6.894573755462244845e-10
3.654233900000000176e+03 -5.900600000000395084e+00 4.699890000000000327e+03 1.479630000000000008e-03 3.725720000000000143e-01 2.214921153405620531e-08 2.218294454225544099e-08 -2.368443048813086796e-12 2.218057609920662867e-08 6.838650285224314925e-10
3.648333299999999781e+03 -6.000000000000000000e+00 4.681329999999999927e+03 1.481429999999999943e-03 3.725049999999999750e-01 2.211545343410691199e-08 2.275127069442126396e-08 -2.690701787451559101e-12 2.274857999263381358e-08 6.720379651800894411e-10
3.642333299999999781e+03 -5.988299999999981083e+00 4.661630000000000109e+03 1.483509999999999950e-03 3.724350000000000160e-01 2.208427148069297248e-08 2.145384493013456022e-08 -2.397077695807616421e-12 2.145144785243875275e-08 6.787077582076835317e-10
3.636344999999999800e+03 -5.788599999999860302e+00 4.642970000000000255e+03 1.485360000000000022e-03 3.723690000000000055e-01 2.205076431014963783e-08 2.383170221378110921e-08 -2.813989776125407173e-12 2.382888822400498512e-08 7.164916029202847081e-10
3.630556399999999940e+03 -6.121599999999943975e+00 4.623989999999999782e+03 1.487459999999999911e-03 3.722980000000000178e-01 2.202276267159344667e-08 2.122793391594114717e-08 -2.419572872932319082e-12 2.122551434306821404e-08 7.134536829614463935e-10
3.624434799999999996e+03 -5.869599999999991269e+00 4.605329999999999927e+03 1.489370000000000060e-03 3.722309999999999786e-01 2.199025572953162254e-08 2.341716490205031121e-08 -2.813179807719889875e-12 2.341435172224259057e-08 6.917251914480663362e-10
3.618565200000000004e+03 -6.130400000000008731e+00 4.585640000000000327e+03 1.491499999999999987e-03 3.721599999999999908e-01 2.195891074182015531e-08 2.143480707759460816e-08 -2.477908372101286262e-12 2.143232916922250728e-08 6.773475670843515783e-10
3.612434799999999996e+03 -5.878600000000005821e+00 4.566960000000000036e+03 1.493460000000000057e-03 3.720919999999999783e-01 2.192697488628294862e-08 2.329519841890645519e-08 -2.846822981782454792e-12 2.329235159592467366e-08 6.986784708139913406e-10
3.606556199999999990e+03 -6.212399999999888678e+00 4.547960000000000036e+03 1.495620000000000022e-03 3.720209999999999906e-01 2.189895975514451349e-08 2.138368875893814046e-08 -2.518675228403659598e-12 2.138117008370973759e-08 6.513749598508959018e-10
3.600343800000000101e+03 -6.013200000000324508e+00 4.529220000000000255e+03 1.497639999999999952e-03 3.719520000000000048e-01 2.186767442619576753e-08 2.268899095217369348e-08 -2.820202877653428275e-12 2.268617074929603898e-08 6.583580329978486426e-10
3.594330599999999777e+03 -6.229299999999966531e+00 4.509439999999999600e+03 1.499829999999999957e-03 3.718810000000000171e-01 2.183589545052795469e-08 2.155326106959216903e-08 -2.572549919387200624e-12 2.155068851967278077e-08 6.608038378805410454e-10
3.588101299999999810e+03 -5.879899999999906868e+00 4.490670000000000073e+03 1.501900000000000023e-03 3.718110000000000026e-01 2.180507061012203549e-08 2.344123540491270857e-08 -2.935188487792968624e-12 2.343830021642491604e-08 6.678858940511763478e-10
3.582221399999999903e+03 -6.221599999999853026e+00 4.471670000000000073e+03 1.504130000000000007e-03 3.717389999999999861e-01 2.177733910472155450e-08 2.149902054216050021e-08 -2.649084249035828793e-12 2.149637145791146591e-08 6.715587719152962861e-10
3.575999800000000050e+03 -6.329900000000179716e+00 4.452329999999999927e+03 1.506259999999999934e-03 3.716690000000000271e-01 2.174460652900855485e-08 2.199430512558221605e-08 -2.761898840197579270e-12 2.199154322674201728e-08 6.811679534257107118e-10
3.569669899999999870e+03 -6.007099999999809370e+00 4.433289999999999964e+03 1.508519999999999956e-03 3.715959999999999819e-01 2.171663875231416846e-08 2.249697598869317077e-08 -2.806451330500141169e-12 2.249416953736267183e-08 6.635217710828679567e-10
3.563662800000000061e+03 -6.329799999999977445e+00 4.414340000000000146e+03 1.510700000000000020e-03 3.715249999999999941e-01 2.168635484148800500e-08 2.191027919595733209e-08 -2.821641264519318322e-12 2.190745755469281233e-08 6.391427517923085593e-10
3.557333000000000084e+03 -6.319600000000264117e+00 4.394670000000000073e+03 1.513009999999999963e-03 3.714520000000000044e-01 2.165579775542605968e-08 2.160235494354074211e-08 -2.739801981063249670e-12 2.159961514155967776e-08 6.053340922445831695e-10
3.551013399999999820e+03 -6.121299999999791908e+00 4.375710000000000036e+03 1.515250000000000104e-03 3.713799999999999879e-01 2.162626088692529539e-08 2.256734120143549494e-08 -2.966678652502424983e-12 2.256437452278299394e-08 6.003942632203632087e-10
3.544892100000000028e+03 -6.235400000000026921e+00 4.356039999999999964e+03 1.517600000000000025e-03 3.713069999999999982e-01 2.159587553524270693e-08 2.211184935443344376e-08 -2.837475415395649858e-12 2.210901187901804939e-08 5.811075427215428886e-10
3.538656700000000001e+03 -6.556399999999939610e+00 4.337220000000000255e+03 1.519890000000000086e-03 3.712340000000000084e-01 2.156751396530484778e-08 2.127562023127778951e-08 -2.827562447032909121e-12 2.127279266883075561e-08 5.820328912631274975e-10
3.532100300000000061e+03 -6.321699999999964348e+00 4.317439999999999600e+03 1.522289999999999928e-03 3.711599999999999899e-01 2.153701054945520109e-08 2.172268590470943320e-08 -2.858374445417549270e-12 2.171982753026401559e-08 5.469658332726323105e-10
3.525778600000000097e+03 -6.172199999999975262e+00 4.298619999999999891e+03 1.524629999999999909e-03 3.710870000000000002e-01 2.150910294399268993e-08 2.281293816134012657e-08 -3.052036882124651415e-12 2.280988612445800243e-08 5.252179469030749121e-10
3.519606400000000122e+03 -6.282900000000154250e+00 4.278779999999999745e+03 1.527069999999999947e-03 3.710120000000000084e-01 2.147841199876931519e-08 2.177083579509833032e-08 -2.936321339083456456e-12 2.176789947375924636e-08 5.360745335410994120e-10
3.513323499999999967e+03 -6.646499999999832653e+00 4.259989999999999782e+03 1.529460000000000064e-03 3.709390000000000187e-01 2.145107924782409239e-08 2.138305682007080158e-08 -2.891272605677251892e-12 2.138016554746512407e-08 5.072242793912779646e-10
3.506677000000000135e+03 -6.329300000000330328e+00 4.240289999999999964e+03 1.531950000000000022e-03 3.708629999999999982e-01 2.142145976928456506e-08 2.181800525137215010e-08 -2.962158653248967133e-12 2.181504309271890078e-08 4.906110118325981494e-10
3.500347699999999804e+03 -6.566699999999855208e+00 4.221329999999999927e+03 1.534379999999999902e-03 3.707889999999999797e-01 2.139338383303606667e-08 2.155425396056384058e-08 -2.983754128361960532e-12 2.155127020643547739e-08 4.930803922378708668e-10
3.493780999999999949e+03 -6.125500000000101863e+00 4.201630000000000109e+03 1.536919999999999996e-03 3.707130000000000147e-01 2.136410238171773498e-08 2.245191472309298920e-08 -3.122341421690736547e-12 2.244879238167129696e-08 4.500547485325619750e-10
3.487655499999999847e+03 -6.428399999999783176e+00 4.182670000000000073e+03 1.539400000000000013e-03 3.706389999999999962e-01 2.133638733573915494e-08 2.221777046401420770e-08 -3.106849291665166422e-12 2.221466361472254373e-08 4.395158816099940466e-10
3.481227100000000064e+03 -6.560100000000147702e+00 4.162970000000000255e+03 1.541990000000000027e-03 3.705620000000000025e-01 2.130741264955241604e-08 2.116280114869434267e-08 -2.961636708297065834e-12 2.115983951198604462e-08 4.146633953974902384e-10
3.474666999999999916e+03 -6.654799999999795546e+00 4.144000000000000000e+03 1.544510000000000024e-03 3.704870000000000108e-01 2.127970077001802464e-08 2.137321278103886362e-08 -3.057855099271498295e-12 2.137015492593959342e-08 4.524213824333834036e-10
3.468012200000000121e+03 -6.333700000000135333e+00 4.124399999999999636e+03 1.547149999999999958e-03 3.704100000000000170e-01 2.125151727798416511e-08 2.211810567360676988e-08 -3.126959758803833200e-12 2.211497871384796761e-08 4.378548737492304276e-10
3.461678499999999985e+03 -6.618699999999989814e+00 4.105329999999999927e+03 1.549720000000000091e-03 3.703339999999999965e-01 2.122359109136309523e-08 2.140061507154680565e-08 -3.131622278883933306e-12 2.139748344926792105e-08 4.638523866666819574e-10
3.455059799999999996e+03 -6.605000000000018190e+00 4.085739999999999782e+03 1.552409999999999944e-03 3.702570000000000028e-01 2.119570715936359367e-08 2.139955047485223736e-08 -3.067508047303210871e-12 2.139648296680493457e-08 4.368830187675444239e-10
3.448454799999999977e+03 -6.242400000000088767e+00 4.066679999999999836e+03 1.555039999999999938e-03 3.701800000000000090e-01 2.116837158422127573e-08 2.259459242759044118e-08 -3.380808575108052483e-12 2.259121161901533203e-08 4.723372125804816597e-10
3.442212399999999889e+03 -6.606899999999768625e+00 4.047590000000000146e+03 1.557779999999999929e-03 3.701030000000000153e-01 2.114331512620038904e-08 2.130498063967094852e-08 -3.112450149972920959e-12 2.130186818952097700e-08 4.780297716534038272e-10
3.435605500000000120e+03 -6.665100000000165892e+00 4.028099999999999909e+03 1.560449999999999901e-03 3.700260000000000216e-01 2.111369675394489527e-08 2.162134221447770426e-08 -3.234945994369370036e-12 2.161810726848333493e-08 4.775910341039831344e-10
3.428940399999999954e+03 -6.619599999999991269e+00 4.008929999999999836e+03 1.563249999999999969e-03 3.699470000000000258e-01 2.108869320300200314e-08 2.144813713287649552e-08 -3.175202206506546656e-12 2.144496193066998824e-08 4.751657247272817636e-10
3.422320799999999963e+03 -6.667199999999866122e+00 3.989449999999999818e+03 1.565980000000000020e-03 3.698690000000000033e-01 2.105958310553548515e-08 2.152181714834620741e-08 -3.290609774871708773e-12 2.151852653857133462e-08 5.293659846570761524e-10
3.415653600000000097e+03 -6.666099999999914871e+00 3.970360000000000127e+03 1.568830000000000007e-03 3.697900000000000076e-01 2.103516770948385232e-08 2.147884474908027039e-08 -3.232930433400949983e-12 2.147561181864686971e-08 5.312758804631903300e-10
3.408987500000000182e+03 -6.669100000000071304e+00 3.950780000000000200e+03 1.571630000000000076e-03 3.697110000000000118e-01 2.100621412025704114e-08 2.142270474271331338e-08 -3.346416928883281411e-12 2.141935832578442885e-08 5.148362187749852870e-10
3.402318400000000111e+03 -6.712399999999888678e+00 3.931599999999999909e+03 1.574529999999999983e-03 3.696320000000000161e-01 2.098145137957384286e-08 2.150714366688726171e-08 -3.290020863206084121e-12 2.150385364602405615e-08 5.368192515507049291e-10
3.395606000000000222e+03 -6.718100000000049477e+00 3.912099999999999909e+03 1.577400000000000069e-03 3.695519999999999916e-01 2.095356586325055823e-08 2.170985226652764161e-08 -3.412809352995329953e-12 2.170643945717464492e-08 5.282269127487277229e-10
3.388887900000000172e+03 -6.678700000000389991e+00 3.892429999999999836e+03 1.580379999999999936e-03 3.694709999999999939e-01 2.092705819553666716e-08 2.152096056703890925e-08 -3.386499052956447731e-12 2.151757406798595242e-08 5.224021150086164172e-10
3.382209199999999782e+03 -7.141599999999925785e+00 3.873329999999999927e+03 1.583320000000000040e-03 3.693910000000000249e-01 2.090192167096783391e-08 2.058400896869550567e-08 -3.274439828464291607e-12 2.058073452886704219e-08 5.496905034008250258e-10
3.375067599999999857e+03 -6.932800000000042928e+00 3.853449999999999818e+03 1.586359999999999984e-03 3.693089999999999984e-01 2.087457059184024252e-08 2.115448186558485792e-08 -3.394600776473169229e-12 2.115108726480838333e-08 5.581616682026957185e-10
3.368134799999999814e+03 -6.801799999999730062e+00 3.833769999999999982e+03 1.589420000000000026e-03 3.692270000000000274e-01 2.084815958092080163e-08 2.177516209341869147e-08 -3.482159386693000724e-12 2.177167993403199732e-08 5.486106332726206125e-10
3.361333000000000084e+03 -7.060300000000097498e+00 3.814329999999999927e+03 1.592499999999999949e-03 3.691440000000000277e-01 2.082291214057101273e-08 2.143513296730022929e-08 -3.441586120800850603e-12 2.143169138117942803e-08 5.425190820383238249e-10
3.354272699999999986e+03 -7.256100000000060390e+00 3.794329999999999927e+03 1.595660000000000047e-03 3.690590000000000259e-01 2.079601572439409537e-08 2.105289470294714642e-08 -3.433161503731120071e-12 2.104946154144341492e-08 5.712849618236213883e-10
3.347016599999999926e+03 -7.029300000000148430e+00 3.773769999999999982e+03 1.598900000000000104e-03 3.689729999999999954e-01 2.076741079657096433e-08 2.168009957618203726e-08 -3.565334391456147410e-12 2.167653424179058058e-08 5.675303984922715589e-10
3.339987299999999777e+03 -7.502399999999852298e+00 3.753639999999999873e+03 1.602160000000000042e-03 3.688870000000000204e-01 2.074095308002365125e-08 2.050118898242444033e-08 -3.391563296889279493e-12 2.049779741912755003e-08 5.567462477723602272e-10
3.332484899999999925e+03 -7.140899999999874126e+00 3.733340000000000146e+03 1.605469999999999901e-03 3.688000000000000167e-01 2.071410883913671495e-08 2.123865572867967886e-08 -3.562590877615014951e-12 2.123509313780206412e-08 5.542056432581919593e-10
3.325344000000000051e+03 -7.077900000000227010e+00 3.713329999999999927e+03 1.608779999999999976e-03 3.687139999999999862e-01 2.068812751405722212e-08 2.162533574744899524e-08 -3.648332719941217448e-12 2.162168741472905552e-08 5.387112356222861287e-10
